id,age,income,total_transactions,total_amount_spent,offers_received,offers_viewed,offers_completed,cluster,cluster_name
bcc9341f05fc43ba811649020fe99496,31.0,50000.0,11.0,36.0,4.0,3.0,2.0,2,Low-Spend Infrequent Users
907e78791e0a4e58b91eee23eb7048d0,41.0,69000.0,13.0,217.29,5.0,5.0,8.0,1,High-Value Loyalists
145e5748cf504c1a82adb8bd8d57ae2f,55.0,113000.0,4.0,103.11,5.0,4.0,6.0,3,Affluent Moderates
04c4f933a8864cccbd4560e090355657,62.0,54000.0,2.0,32.82,2.0,2.0,2.0,2,Low-Spend Infrequent Users
81df0ebb860a487ca63771b53d5a3375,69.0,57000.0,21.0,46.53,3.0,3.0,4.0,4,Frequent Low-Spenders
47e5786909ce4681a09655a8c04de607,91.0,64000.0,21.0,78.48,3.0,3.0,2.0,4,Frequent Low-Spenders
f3f52439fb9549e590bd901d1ba65b8b,94.0,44000.0,6.0,70.59,4.0,1.0,4.0,2,Low-Spend Infrequent Users
f5e59fcc182842b3bb64ab59f2c79ec9,54.0,71000.0,8.0,135.29,5.0,5.0,6.0,1,High-Value Loyalists
612b51c917404bd4a62d46e5b2fedfca,77.0,96000.0,5.0,119.47,2.0,2.0,2.0,3,Affluent Moderates
a1a51f4f039b496580e9e3639dbee210,53.0,40000.0,6.0,27.96,6.0,3.0,4.0,0,Low-Engagement Customers
4f033f31c7374f69806e8bf90a5161e5,52.0,78000.0,5.0,131.05,4.0,2.0,6.0,3,Affluent Moderates
b9326b9931164a05ab2c76266832d481,43.0,69000.0,8.0,155.75,4.0,4.0,4.0,0,Low-Engagement Customers
e1cb75a9e9b6432cb0931e7573b47b5d,49.0,80000.0,6.0,120.75,3.0,3.0,6.0,3,Affluent Moderates
0df14ab3f3274a0bbc4c76acef224f02,33.0,51000.0,10.0,30.18,4.0,3.0,2.0,2,Low-Spend Infrequent Users
8a540a35d6fd4a68ba49e03c8f52955f,62.0,56000.0,13.0,183.84,5.0,5.0,8.0,1,High-Value Loyalists
958983269f8544e5ba636832c389faec,59.0,62000.0,18.0,322.78,5.0,5.0,8.0,1,High-Value Loyalists
1da9869eff9c44cdbac2f1e4b9567df3,49.0,83000.0,6.0,140.18,2.0,2.0,4.0,3,Affluent Moderates
b93935163cfb40399e6c1a3760b64f6d,77.0,109000.0,5.0,117.79,5.0,5.0,6.0,3,Affluent Moderates
af58b21715ae4b128897d70ebe49b3f0,47.0,37000.0,12.0,97.02,2.0,1.0,4.0,2,Low-Spend Infrequent Users
8376fc5062bf46be963ae813903ecdad,19.0,36000.0,4.0,9.709999999999999,4.0,1.0,0.0,2,Low-Spend Infrequent Users
36cc0745b3924bcab5a16ee7d27bdade,31.0,59000.0,9.0,115.33,6.0,5.0,10.0,1,High-Value Loyalists
ba555d2967f2424ab7eeedef1d06201b,61.0,64000.0,6.0,89.31,5.0,5.0,6.0,0,Low-Engagement Customers
53801ced6c2041d6a7264f07e12ed493,33.0,62000.0,21.0,66.6,5.0,3.0,4.0,4,Frequent Low-Spenders
afbd41c03b5845a48e004a5bde31f7fb,70.0,113000.0,1.0,31.03,3.0,3.0,2.0,3,Affluent Moderates
6fd0e04fecdb4a629a46ed4e60601f80,56.0,40000.0,7.0,16.9,5.0,4.0,0.0,0,Low-Engagement Customers
102f765955ad4c28b922dc7858729f16,45.0,99000.0,8.0,186.1,5.0,5.0,6.0,1,High-Value Loyalists
1fc09b00cfc0448fa944d65f40aab67e,50.0,38000.0,5.0,5.6,5.0,4.0,0.0,0,Low-Engagement Customers
231f415c3b34446ca71fa8cf0b2b974f,73.0,73000.0,10.0,170.68,4.0,2.0,6.0,3,Affluent Moderates
94ce14b4e3774ecd908575ba7ab32f85,71.0,117000.0,10.0,306.65,6.0,4.0,12.0,1,High-Value Loyalists
b10ca9b4ffc54acb95d67c863a2a79a0,70.0,47000.0,18.0,212.64,5.0,3.0,8.0,4,Frequent Low-Spenders
7094d2b126a443369ad99924696810bd,53.0,96000.0,10.0,187.69,5.0,5.0,6.0,1,High-Value Loyalists
e6a8beec60ac456da9686315dc2ad9ed,20.0,72000.0,13.0,263.19,3.0,2.0,2.0,2,Low-Spend Infrequent Users
2091c0756edc4046a3cd3032522f6657,61.0,79000.0,7.0,126.44,5.0,5.0,8.0,1,High-Value Loyalists
3061f75d2b3b4a92b6b97019341d4f19,50.0,100000.0,4.0,111.16,3.0,3.0,4.0,3,Affluent Moderates
76018bc0dfd64ccc8f2e7959bf627ba7,39.0,63000.0,14.0,511.72,6.0,4.0,12.0,1,High-Value Loyalists
4affa3ba745a4d2ab94abe96d963d3ac,18.0,68000.0,17.0,69.31,5.0,5.0,6.0,4,Frequent Low-Spenders
7eda3d5a77e14c64b340d08068d989cb,66.0,57000.0,13.0,160.76,4.0,4.0,6.0,4,Frequent Low-Spenders
3ca8487c414d477ca7ecbf2762f6c582,50.0,93000.0,4.0,113.84,5.0,4.0,2.0,0,Low-Engagement Customers
07bdb81f215b4ef19653675c6eb2c447,64.0,76000.0,3.0,66.78,4.0,2.0,4.0,3,Affluent Moderates
f589d1a5f1fa4e7eb30f811187bae14e,56.0,74000.0,10.0,169.18,5.0,4.0,4.0,1,High-Value Loyalists
3b6908e28e53490080c21188830598d0,54.0,52000.0,7.0,97.2,3.0,3.0,6.0,2,Low-Spend Infrequent Users
2963fdca412b439fa4e928ad4cb052f7,66.0,33000.0,16.0,161.66,4.0,4.0,6.0,4,Frequent Low-Spenders
dcadc299e3914526acf3eac4815b7930,53.0,45000.0,8.0,95.83,5.0,5.0,8.0,4,Frequent Low-Spenders
2c73097022014523a15cf9cb61d68703,51.0,71000.0,14.0,790.78,5.0,4.0,6.0,1,High-Value Loyalists
69b3cb78fe97445caaa5cbd0a01c1e6e,52.0,74000.0,4.0,70.3,4.0,4.0,2.0,0,Low-Engagement Customers
750668ec40b54828a3712880f6236fea,52.0,80000.0,2.0,35.47,5.0,5.0,4.0,0,Low-Engagement Customers
98da9b1c61c447bb806a7d259a715472,92.0,106000.0,8.0,212.52,4.0,3.0,4.0,3,Affluent Moderates
a910bf664b7746fa8ee405e943958ca6,26.0,53000.0,2.0,9.68,4.0,1.0,0.0,2,Low-Spend Infrequent Users
a34c780f69674c9daf629ca1c6566f26,59.0,69000.0,16.0,289.71,5.0,3.0,4.0,4,Frequent Low-Spenders
b867b4b93a5941ef9948d5a1ea95008a,55.0,35000.0,17.0,114.35,5.0,4.0,6.0,4,Frequent Low-Spenders
ee94ec84c17d4c8d958a225c35ad4ee0,57.0,61000.0,16.0,252.73,5.0,5.0,6.0,1,High-Value Loyalists
dea3e2ba622d4e079d1870c40f0b3995,62.0,60000.0,3.0,68.33,4.0,4.0,2.0,0,Low-Engagement Customers
f165018c3baa4cd0a22f454e7adcb9ba,64.0,69000.0,8.0,151.47,3.0,3.0,4.0,3,Affluent Moderates
ed1d73d8ec2248a28d96460d99013c1a,61.0,56000.0,3.0,32.34,4.0,4.0,2.0,0,Low-Engagement Customers
b36aea09d8cc4dc5929f0c97163ee56c,26.0,31000.0,7.0,21.39,4.0,3.0,6.0,2,Low-Spend Infrequent Users
3a688a86648b4d30826d23c53006eb42,22.0,41000.0,14.0,164.65,2.0,2.0,4.0,2,Low-Spend Infrequent Users
10ba891b9e464523b07bef8eceba125c,65.0,114000.0,9.0,260.42,5.0,4.0,8.0,1,High-Value Loyalists
cec6747153ef43048faad0841b62a9bb,50.0,82000.0,6.0,118.69,4.0,3.0,6.0,3,Affluent Moderates
b13e032db2984d0a9e77e55cfa430205,71.0,64000.0,11.0,186.8,4.0,3.0,4.0,3,Affluent Moderates
4415e9934c0e4f029be35752cbf17cd4,39.0,63000.0,7.0,32.74,4.0,3.0,0.0,2,Low-Spend Infrequent Users
2c4fb0413a3f414bbaf0c6738b99a4de,40.0,42000.0,3.0,19.41,3.0,0.0,2.0,2,Low-Spend Infrequent Users
2b783424dd2e471a95c062b826c0c473,60.0,96000.0,5.0,137.77,5.0,3.0,6.0,3,Affluent Moderates
cb8291d29fcd482b8793aa18c970a71b,71.0,31000.0,7.0,19.82,1.0,1.0,0.0,2,Low-Spend Infrequent Users
8c7a45fe318b45b4a9307af34d1bd022,46.0,65000.0,4.0,17.91,6.0,3.0,0.0,0,Low-Engagement Customers
9b6d460b5d0346f4aa64be7e6d713ce3,59.0,110000.0,16.0,447.73,5.0,4.0,8.0,1,High-Value Loyalists
9bdb9d94f1e5470bbba85b8bc39536d0,72.0,55000.0,7.0,112.56,6.0,4.0,6.0,0,Low-Engagement Customers
9a4d52645ef04c3f8b171b7886dde619,53.0,33000.0,5.0,37.73,4.0,4.0,2.0,0,Low-Engagement Customers
558dc65c7aa747deabd4faa52db7b002,73.0,66000.0,11.0,179.69,5.0,5.0,6.0,1,High-Value Loyalists
d83cd73288d34f7d894d1d4ce23dd3a5,23.0,39000.0,20.0,164.87,5.0,5.0,8.0,4,Frequent Low-Spenders
837a4b11ae21474d9e9da767de98616a,64.0,60000.0,9.0,132.81,6.0,5.0,6.0,1,High-Value Loyalists
e257f28d61934202a370dd6ac33f855f,56.0,47000.0,5.0,8.66,6.0,3.0,0.0,0,Low-Engagement Customers
0118fbb66dd2443a9dd407d2c99a7672,57.0,55000.0,3.0,64.04,4.0,4.0,0.0,0,Low-Engagement Customers
0934678d34c54056b8fb1203d8bad8ab,64.0,55000.0,1.0,0.63,4.0,2.0,0.0,2,Low-Spend Infrequent Users
2da420b2fc494ad8b15dd1252b4731be,39.0,37000.0,10.0,321.57,5.0,3.0,4.0,4,Frequent Low-Spenders
6747faa91f384df58721b0f942a1f76c,79.0,105000.0,6.0,150.84,3.0,3.0,4.0,3,Affluent Moderates
4b31e509bb5c400b9047c2c42035c0b6,76.0,47000.0,18.0,211.82,5.0,3.0,8.0,4,Frequent Low-Spenders
b912b714bf5e40609f6ff25a9a542a9c,22.0,56000.0,6.0,24.94,6.0,4.0,2.0,0,Low-Engagement Customers
bd82f4a7cc964f6c9645e911e794dc86,39.0,37000.0,9.0,18.240000000000002,6.0,5.0,0.0,0,Low-Engagement Customers
1770fd147f2342b8b647ef5f42141fc9,55.0,54000.0,7.0,13.43,6.0,4.0,0.0,0,Low-Engagement Customers
9726361a96044280a16ee85ec75d6ef1,28.0,37000.0,9.0,69.52,5.0,3.0,6.0,4,Frequent Low-Spenders
7406d9710fe84954a89246bf5e8dc409,51.0,84000.0,1.0,14.2,5.0,4.0,0.0,0,Low-Engagement Customers
828dac4565f347c08ec68791043a536c,41.0,77000.0,6.0,140.39,4.0,4.0,6.0,3,Affluent Moderates
3573e62539284ca6b4a68ba723613523,74.0,80000.0,8.0,158.84,2.0,1.0,2.0,3,Affluent Moderates
31e915c24163436790b97c1d45b545f6,35.0,60000.0,4.0,47.91,4.0,4.0,6.0,0,Low-Engagement Customers
272dc7a93ed646f1ac585836e869ed02,57.0,97000.0,4.0,129.35,4.0,1.0,4.0,3,Affluent Moderates
84615238da124844bef52a983d1a2ec3,68.0,43000.0,11.0,48.79,6.0,4.0,4.0,0,Low-Engagement Customers
9d73282e268c4b2c9ac4e1921011b87c,79.0,66000.0,12.0,180.28,5.0,5.0,10.0,1,High-Value Loyalists
f86af496c16140a5a9e4fbe605a27bb5,62.0,97000.0,6.0,146.16,5.0,3.0,4.0,3,Affluent Moderates
e8c336eb5d804723bae01588c126b222,68.0,93000.0,9.0,236.82,5.0,5.0,8.0,1,High-Value Loyalists
5e0cac0673884c67b9eec062a30473f3,39.0,32000.0,8.0,76.98,4.0,2.0,0.0,2,Low-Spend Infrequent Users
e8d3940d5ad448d9911b28aae5e31536,44.0,89000.0,5.0,102.84,4.0,3.0,0.0,3,Affluent Moderates
683cc3d7e6974945ae2b60244d3c3b80,63.0,68000.0,18.0,55.29,4.0,3.0,4.0,4,Frequent Low-Spenders
a832f09d7a934f1d806596b3ab1c8d09,56.0,87000.0,1.0,20.28,5.0,4.0,4.0,0,Low-Engagement Customers
871f839ad65c4bb9bfd6ed4baf7b4193,41.0,33000.0,17.0,53.2,3.0,1.0,2.0,2,Low-Spend Infrequent Users
52154874678e4232850ccddb5d7f008c,56.0,79000.0,11.0,229.94,5.0,5.0,8.0,1,High-Value Loyalists
9a6c9d73cc284fa98a1330a5a0bde1b3,66.0,56000.0,8.0,94.53,4.0,3.0,6.0,3,Affluent Moderates
37aafe9fc59444e3b10a36ad9e6eb406,82.0,81000.0,0.0,0.0,5.0,5.0,0.0,0,Low-Engagement Customers
2a1cb179fd8f4dc8b44949eeced7d7b1,44.0,64000.0,12.0,739.13,4.0,4.0,6.0,1,High-Value Loyalists
bb78f4ec254e4eea8c31c85fa08e6ecb,36.0,56000.0,9.0,113.13000000000001,5.0,5.0,8.0,4,Frequent Low-Spenders
e5f9bc8122ad4676a7dfbd6cb003878d,67.0,35000.0,20.0,54.769999999999996,4.0,3.0,2.0,4,Frequent Low-Spenders
14aec0282fa74553920a36eecf20a478,55.0,58000.0,6.0,95.03,4.0,4.0,4.0,0,Low-Engagement Customers
09dc6bc32ad74886b405dc2f455ddb4e,58.0,81000.0,4.0,94.36999999999999,4.0,4.0,0.0,0,Low-Engagement Customers
c63334d18bcd46568118300b1aa97df7,82.0,82000.0,12.0,278.15,4.0,4.0,8.0,1,High-Value Loyalists
9c2ff857fe4a482f9ef6cbab6bd551c2,25.0,34000.0,4.0,18.87,4.0,0.0,0.0,2,Low-Spend Infrequent Users
cd0f84578949465d8eada90884f8f05f,75.0,64000.0,11.0,176.89,4.0,4.0,6.0,1,High-Value Loyalists
1d8a7055b6fd48b49c47693770a2fdd1,53.0,74000.0,5.0,91.92999999999999,3.0,3.0,4.0,3,Affluent Moderates
0bdd63f5331b4c7eb571a9cbecfb4fb7,37.0,49000.0,5.0,18.06,6.0,2.0,2.0,0,Low-Engagement Customers
358dd6e10a994567ab25da15b9e5529e,67.0,57000.0,5.0,59.99,6.0,5.0,4.0,0,Low-Engagement Customers
535b7a61cbaf44b18057a564ea3fa32b,26.0,44000.0,4.0,46.84,4.0,1.0,6.0,2,Low-Spend Infrequent Users
a9c7d1360f714c21be1ebed72921a6ac,65.0,72000.0,4.0,99.08999999999999,5.0,3.0,6.0,3,Affluent Moderates
d42b3ac8b2b8478da12ac86e708d784a,67.0,51000.0,6.0,63.56,5.0,4.0,6.0,0,Low-Engagement Customers
d0d5466a6c6f4f5782d6b8f2542a84f8,23.0,73000.0,3.0,9.52,4.0,1.0,2.0,2,Low-Spend Infrequent Users
e1ee728691cd4b26a1e51502209903a9,86.0,66000.0,5.0,16.01,5.0,2.0,0.0,0,Low-Engagement Customers
e2ec0095691e46aabcb8c8a5b41fad15,48.0,66000.0,14.0,55.8,5.0,3.0,6.0,4,Frequent Low-Spenders
952f9040dd1c4c64a0a1ee4e42fe23eb,59.0,68000.0,13.0,275.86,4.0,4.0,6.0,1,High-Value Loyalists
08df8f2800684b3ba9e1e18d76ef51dd,64.0,80000.0,8.0,173.54,3.0,3.0,6.0,3,Affluent Moderates
5f387e6735474f63af34bf59f73c5124,55.0,34000.0,5.0,8.059999999999999,2.0,1.0,0.0,2,Low-Spend Infrequent Users
1c963da68f7c42ab92d35c1f04e03181,88.0,80000.0,7.0,154.47,5.0,5.0,4.0,1,High-Value Loyalists
5e6b3df1c36b4987a0707be5a5288ab2,64.0,60000.0,9.0,25.64,5.0,2.0,2.0,2,Low-Spend Infrequent Users
2db0f863824b49a599926b5a8b24cdf9,64.0,98000.0,1.0,23.49,5.0,5.0,2.0,0,Low-Engagement Customers
e916f2c6501b48e5889eba155b338b47,80.0,31000.0,4.0,5.42,6.0,4.0,0.0,0,Low-Engagement Customers
143c28deab3f41f1ae3aa9a6670877b0,77.0,81000.0,7.0,214.48,4.0,2.0,8.0,3,Affluent Moderates
5ad8ccb7be774a8cb4a08371147b2cde,32.0,32000.0,5.0,19.17,6.0,2.0,2.0,0,Low-Engagement Customers
a4b31623ede94b5e9a945a2c1264b30d,52.0,73000.0,5.0,21.04,5.0,4.0,2.0,0,Low-Engagement Customers
4869681400d94bfabe9d3923cc251b26,61.0,31000.0,11.0,79.61999999999999,6.0,4.0,8.0,4,Frequent Low-Spenders
2ad0a53e743d4aa19cca32b3a1651019,57.0,83000.0,8.0,188.68,5.0,3.0,0.0,3,Affluent Moderates
af5006474eed41038fd53ad352e98f5b,76.0,54000.0,13.0,43.98,4.0,3.0,2.0,2,Low-Spend Infrequent Users
14d2c0a1d5bb4ffa87ad74b5c41189a9,57.0,42000.0,7.0,22.37,3.0,2.0,0.0,2,Low-Spend Infrequent Users
626c385a5ea447c9b921c35fcec21a9c,20.0,72000.0,12.0,221.48,5.0,4.0,8.0,4,Frequent Low-Spenders
7289d4edea3843f28c2ceeddcff360d2,69.0,67000.0,2.0,29.86,4.0,4.0,2.0,0,Low-Engagement Customers
31f3eb29ed064366bff38292d1629190,78.0,73000.0,0.0,0.0,4.0,3.0,0.0,3,Affluent Moderates
303466174d714fa3b39704f93ae3f155,63.0,51000.0,5.0,15.920000000000002,6.0,3.0,0.0,0,Low-Engagement Customers
1aed24d32a26468c896d4bba06e62768,39.0,89000.0,6.0,134.95,5.0,4.0,8.0,1,High-Value Loyalists
ba6acc5c02514f74a5838f92f70a9684,43.0,58000.0,7.0,148.08,5.0,5.0,6.0,0,Low-Engagement Customers
3cf6c70acf1f4035bd7aa8d272655a94,20.0,39000.0,4.0,20.89,5.0,3.0,0.0,0,Low-Engagement Customers
8b15b7b0e20a4ee7b6c0104a4347056b,40.0,61000.0,8.0,27.78,4.0,2.0,4.0,2,Low-Spend Infrequent Users
00b3400e4ff64ee68ce9ada1d0c222f0,62.0,80000.0,10.0,163.92000000000002,5.0,2.0,6.0,3,Affluent Moderates
7594bc509b914aa19f35ed3fbf7b0c81,57.0,66000.0,4.0,63.43000000000001,4.0,3.0,2.0,2,Low-Spend Infrequent Users
32d10ac327d341989541e004215cf8b8,50.0,107000.0,3.0,70.63,4.0,4.0,6.0,3,Affluent Moderates
3ba4e03ddb1f4a12af4da9942b563df2,54.0,79000.0,6.0,116.45,4.0,3.0,4.0,3,Affluent Moderates
fe66b9029bf34fdbae7b4158b9e01bb7,45.0,52000.0,11.0,129.13,5.0,5.0,8.0,4,Frequent Low-Spenders
f035bb00515c408cbe7abfd7f70f8620,32.0,38000.0,17.0,41.9,4.0,2.0,2.0,4,Frequent Low-Spenders
d49af5885cad4f6d89bb9c2ad1d85997,54.0,36000.0,7.0,17.25,2.0,2.0,2.0,2,Low-Spend Infrequent Users
e898f8d0cc514692aee817765d1584e9,45.0,32000.0,18.0,48.510000000000005,5.0,3.0,6.0,4,Frequent Low-Spenders
839649618a584369a51d594acbd1e80d,62.0,116000.0,1.0,32.5,4.0,2.0,2.0,3,Affluent Moderates
cc4e9e91ab4f4964a34882c87b68d632,61.0,36000.0,19.0,182.37,6.0,3.0,8.0,4,Frequent Low-Spenders
8d0f347ee84540b990fe6a1375296d0e,68.0,95000.0,5.0,110.01,3.0,3.0,4.0,3,Affluent Moderates
d242fd73828b476eb961b9c75c53b327,44.0,53000.0,7.0,88.52,5.0,5.0,8.0,4,Frequent Low-Spenders
90cae853cfaa4f42b5e397d518d7073f,66.0,39000.0,19.0,48.88,4.0,4.0,4.0,4,Frequent Low-Spenders
fe8f36c2ab3f41a4bcb662fe2d3b208d,65.0,70000.0,9.0,150.06,4.0,3.0,6.0,3,Affluent Moderates
29164c64f2134a9c929075ff3340662a,58.0,41000.0,5.0,15.88,4.0,3.0,0.0,2,Low-Spend Infrequent Users
d9e5e0c806da46268f0a1905c6e212c2,55.0,65000.0,8.0,121.02000000000001,4.0,4.0,6.0,3,Affluent Moderates
b3605dd45a6d46bc8439e79c028bde4c,58.0,42000.0,16.0,35.87,4.0,4.0,2.0,4,Frequent Low-Spenders
ad9c1730a8124d3dbb40e9aa5d98c608,51.0,39000.0,8.0,19.06,5.0,2.0,2.0,2,Low-Spend Infrequent Users
abb51bfc362344dfb1b1ad7eb8df1ca1,56.0,40000.0,7.0,20.42,5.0,4.0,0.0,0,Low-Engagement Customers
0c4469885bf54976a3a595ec6acc3847,21.0,45000.0,15.0,181.33,5.0,4.0,6.0,4,Frequent Low-Spenders
e6ed082e2f7a4f9f94466b7fdb560f05,65.0,74000.0,9.0,153.0,5.0,5.0,8.0,1,High-Value Loyalists
6377c06cd63b404b92a831d2ebf8e541,40.0,61000.0,6.0,103.33,4.0,2.0,2.0,2,Low-Spend Infrequent Users
68f42565785b4e23aac93af7759bd0dd,29.0,61000.0,3.0,22.76,2.0,2.0,2.0,2,Low-Spend Infrequent Users
b50b135eb4c04dd9ad7f64d50f5c8855,68.0,31000.0,8.0,25.23,3.0,3.0,4.0,2,Low-Spend Infrequent Users
fa603420f0dd429fbf70a38a26e67c9f,29.0,45000.0,15.0,36.3,3.0,3.0,4.0,4,Frequent Low-Spenders
7ae5c11ed91f401faac9d8817f456994,27.0,65000.0,13.0,194.24,4.0,4.0,6.0,4,Frequent Low-Spenders
976b4e8c34884e0bb9af62e5952299af,18.0,43000.0,2.0,5.82,5.0,2.0,0.0,2,Low-Spend Infrequent Users
1c8cf4af93464dcaa971cfcffc2cc1e5,73.0,97000.0,8.0,217.56,5.0,4.0,10.0,1,High-Value Loyalists
a556e874244e4abc84a2e032a73cf3ad,42.0,47000.0,4.0,17.3,4.0,3.0,0.0,2,Low-Spend Infrequent Users
8aef76b765204f9ab1b63d601dd8be63,56.0,52000.0,5.0,56.58,4.0,3.0,4.0,2,Low-Spend Infrequent Users
dfb71ecf2c814db09d3a0d051fc79b43,67.0,71000.0,8.0,141.25,3.0,3.0,4.0,3,Affluent Moderates
dce09fd909a6454d8da76acab4b4f06f,60.0,52000.0,3.0,46.9,5.0,5.0,2.0,0,Low-Engagement Customers
7a57aafe16ed4462a2d388277719ffd2,57.0,75000.0,17.0,294.51,4.0,4.0,8.0,1,High-Value Loyalists
61dbd2514d7947f8be212794e4dd56ed,91.0,74000.0,6.0,96.81,5.0,5.0,4.0,0,Low-Engagement Customers
03bbce97de8240359c2706a4c9f537f2,56.0,52000.0,12.0,39.230000000000004,6.0,2.0,2.0,0,Low-Engagement Customers
a43342085d674672b26ddd5331f47c17,64.0,73000.0,13.0,307.89,4.0,3.0,4.0,3,Affluent Moderates
20b3452f733e43c39e6775b07bc270e7,55.0,45000.0,13.0,41.870000000000005,5.0,4.0,2.0,4,Frequent Low-Spenders
d1c50a0b12b84565a5182ee69f6c773e,95.0,51000.0,4.0,12.67,3.0,0.0,0.0,2,Low-Spend Infrequent Users
a5de55851a684b2f8b31a7d9043f0210,53.0,72000.0,7.0,22.47,5.0,4.0,2.0,0,Low-Engagement Customers
b70b0887302244668cf688e017a3537b,26.0,45000.0,13.0,30.86,4.0,4.0,2.0,4,Frequent Low-Spenders
5063e84165654c068290aa0ec015e219,48.0,47000.0,2.0,3.6,5.0,4.0,0.0,0,Low-Engagement Customers
dacb3543b4514f6f80e81e0e6cfddda5,71.0,68000.0,2.0,7.17,3.0,1.0,0.0,2,Low-Spend Infrequent Users
72a6a2e611c04533bec280d3700fbf3d,53.0,118000.0,2.0,61.72,6.0,3.0,4.0,3,Affluent Moderates
89d8a13cb46b40c59407f5c02b1a8696,53.0,74000.0,12.0,254.01,5.0,4.0,6.0,1,High-Value Loyalists
a06a9b36471a41a68ee7ca8f90294f5c,67.0,53000.0,4.0,8.680000000000001,5.0,5.0,0.0,0,Low-Engagement Customers
e6de965c34634eddb597c630f89ce73c,72.0,56000.0,5.0,18.69,4.0,3.0,0.0,2,Low-Spend Infrequent Users
bd06525874e148689e502cda5623b25e,35.0,66000.0,13.0,253.17000000000002,6.0,3.0,8.0,4,Frequent Low-Spenders
83c2f8b74eb94d3aa06be3beb1b3a2fd,48.0,43000.0,3.0,14.2,4.0,0.0,0.0,2,Low-Spend Infrequent Users
1845602260c648c8a308952233f249a1,54.0,82000.0,3.0,46.72,4.0,3.0,4.0,3,Affluent Moderates
573be1fbaa5c459a9644e10e1ebb07a0,45.0,63000.0,12.0,207.57,6.0,6.0,4.0,1,High-Value Loyalists
6e63df67194c449d8e5aacebc45db63c,61.0,37000.0,6.0,24.79,5.0,4.0,0.0,0,Low-Engagement Customers
03b810ec338c4a85b063449f40c7b9cc,81.0,63000.0,4.0,13.879999999999999,4.0,2.0,0.0,2,Low-Spend Infrequent Users
864162f4e89942f6a1391ac5f2142fc3,47.0,70000.0,10.0,179.64,3.0,2.0,4.0,2,Low-Spend Infrequent Users
14beaba5927246a8891d3c74257a9a99,71.0,74000.0,16.0,301.3,6.0,5.0,8.0,1,High-Value Loyalists
054a387e28fb4939abfe484ea801ff3f,64.0,61000.0,12.0,184.96,2.0,2.0,2.0,2,Low-Spend Infrequent Users
8d293088253944ff88226578923f418d,62.0,85000.0,5.0,92.79,6.0,6.0,6.0,1,High-Value Loyalists
c5f6cfb26f7e405f8403da6575eceadd,37.0,46000.0,10.0,111.26,4.0,4.0,6.0,4,Frequent Low-Spenders
eb4d5a6585a0427aafdaab2e6f2c4584,68.0,42000.0,18.0,193.75,5.0,4.0,10.0,4,Frequent Low-Spenders
42f35f86d08c45b39814fb3e4dbe8c07,31.0,63000.0,5.0,18.04,5.0,3.0,0.0,0,Low-Engagement Customers
083d316ee57640689731e5e7be9d5c20,58.0,55000.0,3.0,5.41,6.0,4.0,0.0,0,Low-Engagement Customers
f0682c70915343d2a721134720c52bd3,74.0,96000.0,6.0,144.06,5.0,5.0,8.0,1,High-Value Loyalists
e1fe3afc4d4d4f9d848f69ae429ed728,64.0,70000.0,17.0,49.6,5.0,4.0,2.0,4,Frequent Low-Spenders
4fb65757dc0c48e19008422711af52ba,70.0,99000.0,2.0,47.129999999999995,5.0,3.0,6.0,3,Affluent Moderates
7784652beb5d4a26955c561b63f3099b,52.0,85000.0,9.0,202.29,6.0,6.0,10.0,1,High-Value Loyalists
2989ffb9c4d0431b8c7f21368b21f804,25.0,47000.0,13.0,144.7,6.0,3.0,10.0,4,Frequent Low-Spenders
ba03c35a917c4b4b9a04b77bcde7d330,55.0,81000.0,12.0,254.96,5.0,5.0,6.0,1,High-Value Loyalists
7020bdbf369b49469b7f4959de1cca35,51.0,56000.0,5.0,15.68,2.0,1.0,2.0,2,Low-Spend Infrequent Users
8f9b3a14beef4771a37fc05f1d7574d1,38.0,37000.0,19.0,50.63,5.0,4.0,2.0,4,Frequent Low-Spenders
befe1ffdb78b4e43b7bad2bc8efc284a,52.0,75000.0,2.0,41.5,5.0,5.0,2.0,0,Low-Engagement Customers
efc335a156ca4d6c9338938270b21f58,29.0,31000.0,7.0,69.64,4.0,4.0,6.0,4,Frequent Low-Spenders
8c3e347b4de941299355cded147c541c,63.0,71000.0,6.0,128.23000000000002,6.0,3.0,8.0,1,High-Value Loyalists
ec58b08e4c184bbca848bfc48d56b0a9,78.0,112000.0,4.0,100.28999999999999,3.0,1.0,2.0,3,Affluent Moderates
67b3dd9298174ec5bcbe56f30b31a34e,85.0,112000.0,6.0,151.09,5.0,3.0,6.0,3,Affluent Moderates
b1d541fa105e4b6f8f6c6a14831e938f,51.0,58000.0,9.0,97.49000000000001,4.0,4.0,4.0,0,Low-Engagement Customers
ce17a75119064a1ebd8b057478f78860,92.0,41000.0,13.0,110.02000000000001,4.0,3.0,6.0,4,Frequent Low-Spenders
5956b48eb2dc4f3f9ee56615a2c1e3c0,56.0,108000.0,2.0,54.08,6.0,1.0,6.0,3,Affluent Moderates
08b352c3e09a42e1900892a317f2b84e,59.0,81000.0,0.0,0.0,4.0,1.0,0.0,2,Low-Spend Infrequent Users
c218177304b94ff0a0953f3ce9867870,67.0,113000.0,4.0,92.78999999999999,2.0,2.0,2.0,3,Affluent Moderates
ef8f68ebd37f4560ae141cb13317ef06,33.0,40000.0,14.0,136.77,6.0,4.0,8.0,4,Frequent Low-Spenders
